,HOME,AWAY,PER,TS%,TRB%,TOV%,OWS,DWS,VORP,Result
405,Toronto Raptors,Sacramento Kings,0.078993782,-0.042071578,0.049061023,-0.156095416,0.639754293,0.856521473,1.029194797,1
406,Atlanta Hawks,Houston Rockets,0.175393454,0.022632875,0.042196431,-0.317410673,1.039760301,0.249666777,1.115364226,0
407,Boston Celtics,Milwaukee Bucks,0.013203806,0.032459816,0.006037083,0.110406854,-0.105436732,0.717442603,0.27498207,1
408,Memphis Grizzlies,Philadelphia 76ers,0.052124026,-0.037100053,0.086081729,-0.015956757,-0.058497992,0.178600205,0.130854746,1
409,Dallas Mavericks,Charlotte Hornets,-0.052475014,-0.006534054,0.011924628,-0.094868631,-0.138281162,0.352569027,0.162852181,1
410,Denver Nuggets,Washington Wizards,0.039338239,0.023576706,0.030734561,0.053706944,0.821737399,0.405603503,1.060022843,1
411,Los Angeles Clippers,Phoenix Suns,-0.098887238,-0.007841632,-0.04154776,0.074283486,-0.769205472,-0.488137666,-1.113400626,1
412,Brooklyn Nets,Toronto Raptors,-0.005775802,0.047031955,-0.017402964,0.098443588,-0.343400895,-0.644321107,-0.505215479,1
413,New York Knicks,Golden State Warriors,-0.05451694,-0.023756305,-0.00279575,-0.167551108,-0.213882391,-0.251887218,-0.49817965,0
414,Portland Trail Blazers,Phoenix Suns,-0.115893634,-0.024122191,0.020589231,0.067009689,-0.645598655,-0.322888208,-0.893360399,0
415,Cleveland Cavaliers,Houston Rockets,0.104761734,0.011430047,0.055385057,-0.136792541,0.492705294,0.813752237,1.000949155,1
416,Orlando Magic,Atlanta Hawks,-0.220442822,-0.071594227,-0.030524906,0.201300921,-1.361109543,0.252511815,-0.97751263,0
417,Philadelphia 76ers,Miami Heat,0.040504717,-0.022452027,-0.047644456,-0.149527491,0.116576494,-0.209564569,-0.060316164,0
418,Dallas Mavericks,Los Angeles Lakers,0.017558141,0.008392557,0.012292915,-0.13107889,0.519746795,0.48691658,0.711344838,0
419,Milwaukee Bucks,Indiana Pacers,0.067254558,0.002357974,0.047928375,-0.121219906,0.697848333,0.193168914,0.828015857,1
420,Oklahoma City Thunder,New Orleans Pelicans,-0.118995934,-0.045608806,-0.064724601,-0.000601347,-0.787849425,-0.124575743,-0.563626512,0
421,San Antonio Spurs,Charlotte Hornets,-0.031454491,-0.034297363,0.00634121,-0.06433116,-0.466215345,-0.029465333,-0.35421799,0
422,Denver Nuggets,Minnesota Timberwolves,0.000111831,0.026331243,0.037914901,0.016755971,0.198990534,-0.059951881,0.210982327,0
423,Portland Trail Blazers,Memphis Grizzlies,-0.067332032,0.057873801,-0.04624355,0.121631557,0.174489273,-0.29255781,0.028776741,0
424,Sacramento Kings,Washington Wizards,-0.036346086,-0.009884638,-0.019801632,0.050116072,0.058969269,-0.163541187,-0.026408725,1
425,Utah Jazz,Los Angeles Clippers,0.097719076,0.03605376,0.087206293,0.058058747,0.878021421,0.146196146,0.888580517,1
426,Indiana Pacers,Detroit Pistons,0.196504587,0.108668597,0.088882531,0.02089012,1.280813664,0.567523863,1.348131315,1
427,Brooklyn Nets,Philadelphia 76ers,-0.017674351,-0.007727219,0.020960045,0.0444321,-0.350423451,-0.470901929,-0.402820763,1
428,Houston Rockets,New York Knicks,-0.061647177,8.63E-05,-0.070710154,0.164891505,-0.243324299,-0.859038596,-0.746285237,0
429,Phoenix Suns,Washington Wizards,0.084178766,0.011313405,0.01759696,-0.064822388,0.837949869,0.960891523,1.366529719,1
430,Orlando Magic,Miami Heat,-0.152452941,-0.086938802,-0.059393276,-0.046590581,-0.961491951,-0.447982366,-1.095971841,0
431,Atlanta Hawks,Denver Nuggets,0.04269317,-0.013666296,-0.021062093,-0.204038811,0.167049817,-0.376972007,-0.217774534,0
432,Boston Celtics,Golden State Warriors,0.050978432,0.020168336,0.002418875,-0.139779056,0.297917419,0.211550785,0.44528424,0
433,New Orleans Pelicans,Milwaukee Bucks,-0.051477966,-0.027472865,0.009725008,0.105933319,-0.523770781,-0.199977014,-0.800993202,1
434,Utah Jazz,San Antonio Spurs,0.0511098,0.06259822,0.067110638,0.127288859,0.643213783,0.323237982,0.63379966,0
435,Minnesota Timberwolves,Los Angeles Lakers,0.045904268,0.000947398,0.003384302,-0.003821432,0.511007442,0.274725583,0.535405233,1
436,Portland Trail Blazers,Charlotte Hornets,-0.024128887,-0.013979213,0.003016015,0.032388827,-0.147020515,0.14037803,-0.013087424,1
